# Frequency (MHz)    Flux_DM (s.f.u.)
2599.21798631476031    6.66491215462104
2601.17302052785908    6.66385612844079
2603.12805474095785    6.66278336286504
2605.08308895405662    6.66169386133291
2607.03812316715539    6.66058762734532
2608.99315738025416    6.65946466446507
2610.94819159335293    6.65832497631675
2612.90322580645170    6.65716856658683
2614.85826001955047    6.65599543902358
2616.81329423264924    6.65480559743714
2618.76832844574801    6.65359904569946
2620.72336265884678    6.65237578774435
2622.67839687194555    6.65113582756743
2624.63343108504432    6.64987916922619
2626.58846529814264    6.64860581683994
2628.54349951124141    6.64731577458981
2630.49853372434018    6.64600904671881
2632.45356793743895    6.64468563753175
2634.40860215053772    6.64334555139528
2636.36363636363649    6.64198879273792
2638.31867057673480    6.64061536604999
2640.27370478983357    6.63922527588366
2642.22873900293234    6.63781852685294
2644.18377321603111    6.63639512363368
2646.13880742912988    6.63495507096355
2648.09384164222865    6.63349837364209
2650.04887585532742    6.63202503653065
2652.00391006842619    6.63053506455242
2653.95894428152496    6.62902846269244
2655.91397849462373    6.62750523599756
2657.86901270772250    6.62596538957651
2659.82404692082127    6.62440892859982
2661.77908113392004    6.62283585829988
2663.73411534701881    6.62124618397090
2665.68914956011758    6.61963991096893
2667.64418377321635    6.61801704471188
2669.59921798631513    6.61637759067947
2671.55425219941344    6.61472155441326
2673.50928641251221    6.61304894151666
2675.46432062561098    6.61135975765491
2677.41935483870975    6.60965400855509
2679.37438905180852    6.60793170000612
2681.32942326490684    6.60619283785875
2683.28445747800561    6.60443742802557
2685.23949169110438    6.60266547648100
2687.19452590420315    6.60087698926131
2689.14956011730192    6.59907197246461
2691.10459433040069    6.59737754391416
2693.05962854349946    6.59584972500408
2695.01466275659823    6.59430569180106
2696.96969696969700    6.59274544899525
2698.92473118279577    6.59116900133485
2700.87976539589454    6.58957635362601
2702.83479960899331    6.58796751073294
2704.78983382209208    6.58634247757783
2706.74486803519085    6.58470125914087
2708.69990224828962    6.58304386046027
2710.65493646138839    6.58137028663227
2712.60997067448716    6.57968054281107
2714.56500488758547    6.57797463420890
2716.52003910068424    6.57625256609602
2718.47507331378301    6.57451434380065
2720.43010752688178    6.57275997270906
2722.38514173998055    6.57098945826551
2724.34017595307932    6.56920280597226
2726.29521016617764    6.56740002138960
2728.25024437927641    6.56558111013579
2730.20527859237518    6.56374607788713
2732.16031280547395    6.56189493037792
2734.11534701857272    6.56002767340047
2736.07038123167149    6.55814431280508
2738.02541544477026    6.55624485450008
2739.98044965786903    6.55432930445178
2741.93548387096780    6.55239766868453
2743.89051808406657    6.55044995328067
2745.84555229716534    6.54848616438054
2747.80058651026411    6.54650630818250
2749.75562072336288    6.54451039094291
2751.71065493646165    6.54263845162274
2753.66568914956042    6.54079727812022
2755.62072336265919    6.53894021788672
2757.57575757575751    6.53706727637448
2759.53079178885628    6.53517845909152
2761.48582600195505    6.53327377160155
2763.44086021505382    6.53135321952403
2765.39589442815259    6.52941680853416
2767.35092864125136    6.52746454436287
2769.30596285434967    6.52549643279682
2771.26099706744844    6.52351247967840
2773.21603128054721    6.52151269090573
2775.17106549364598    6.51949707243267
2777.12609970674475    6.51746563026882
2779.08113391984352    6.51541837047949
2781.03616813294229    6.51335529918574
2782.99120234604106    6.51127642256437
2784.94623655913983    6.50918174684789
2786.90127077223860    6.50707127832455
2788.85630498533737    6.50494502333836
2790.81133919843614    6.50280298828902
2792.76637341153491    6.50064517963200
2794.72140762463368    6.49847160387847
2796.67644183773245    6.49628226759535
2798.63147605083122    6.49407717740531
2800.58651026392999    6.49254504124211
2802.54154447702831    6.49375483835891
2804.49657869012708    6.49495367552497
2806.45161290322585    6.49614154933463
2808.40664711632462    6.49731845640961
2810.36168132942339    6.49848439339901
2812.31671554252171    6.49963935697927
2814.27174975562048    6.50078334385421
2816.22678396871925    6.50191635075501
2818.18181818181802    6.50303837444023
2820.13685239491679    6.50414941169577
2822.09188660801556    6.50524945933491
2824.04692082111433    6.50633851419830
2826.00195503421310    6.50741657315395
2827.95698924731187    6.50848363309724
2829.91202346041064    6.50953969095089
2831.86705767350941    6.51058474366503
2833.82209188660818    6.51161878821712
2835.77712609970695    6.51264182161200
2837.73216031280572    6.51365384088187
2839.68719452590449    6.51465484308631
2841.64222873900326    6.51564482531223
2843.59726295210203    6.51662378467395
2845.55229716520034    6.51759171831314
2847.50733137829911    6.51854862339880
2849.46236559139788    6.51949449712736
2851.41739980449665    6.52054697502682
2853.37243401759542    6.52165201106733
2855.32746823069374    6.52274631188783
2857.28250244379251    6.52382987451265
2859.23753665689128    6.52490269599243
2861.19257086999005    6.52596477340407
2863.14760508308882    6.52701610385075
2865.10263929618759    6.52805668446194
2867.05767350928636    6.52908651239339
2869.01270772238513    6.53010558482711
2870.96774193548390    6.53111389897141
2872.92277614858267    6.53211145206087
2874.87781036168144    6.53309824135635
2876.83284457478021    6.53407426414499
2878.78787878787898    6.53503951774021
2880.74291300097775    6.53599399948172
2882.69794721407652    6.53693770673549
2884.65298142717529    6.53787063689377
2886.60801564027406    6.53879278737511
2888.56304985337238    6.53970415562433
2890.51808406647115    6.54060473911251
2892.47311827956992    6.54149453533703
2894.42815249266869    6.54237354182156
2896.38318670576746    6.54324175611602
2898.33822091886623    6.54409917579662
2900.29325513196454    6.54494579846587
2902.24828934506331    6.54578162175253
2904.20332355816208    6.54660664331165
2906.15835777126085    6.54742086082457
2908.11339198435962    6.54822427199890
2910.06842619745839    6.54901687456852
2912.02346041055716    6.54979866629360
2913.97849462365593    6.55056964496060
2915.93352883675470    6.55139604652416
2917.88856304985347    6.55229783931460
2919.84359726295224    6.55318905651928
2921.79863147605101    6.55406969577729
2923.75366568914978    6.55493975475309
2925.70869990224855    6.55579923113657
2927.66373411534732    6.55664812264298
2929.61876832844609    6.55748642701297
2931.57380254154441    6.55831414201256
2933.52883675464318    6.55913126543319
2935.48387096774195    6.55993779509168
2937.43890518084072    6.56073372883023
2939.39393939393949    6.56151906451644
2941.34897360703826    6.56229380004330
2943.30400782013658    6.56305793332917
2945.25904203323535    6.56381146231784
2947.21407624633412    6.56455438497845
2949.16911045943289    6.56528669930556
2951.12414467253166    6.56614517705914
2953.07917888563043    6.56710524913457
2955.03421309872920    6.56805509478423
2956.98924731182797    6.56899471167833
2958.94428152492674    6.56992409751107
2960.89931573802551    6.57084325000060
2962.85434995112428    6.57175216688904
2964.80938416422305    6.57265084594245
2966.76441837732182    6.57353928495084
2968.71945259042059    6.57441748172822
2970.67448680351936    6.57528543411251
2972.62952101661813    6.57614313996563
2974.58455522971690    6.57699059717341
2976.53958944281521    6.57782780364569
2978.49462365591398    6.57865475731623
2980.44965786901275    6.57947145614277
2982.40469208211152    6.58027789810700
2984.35972629521029    6.58107408121456
2986.31476050830861    6.58186000349506
2988.26979472140738    6.58263566300207
2990.22482893450615    6.58340105781310
2992.17986314760492    6.58415618602965
2994.13489736070369    6.58490104577714
2996.08993157380246    6.58563563520497
2998.04496578690123    6.58635995248650
3000.00000000000000    6.58707399581905
